round,date,token_symbol,amount,usd_amount,choice,block_number,choice_index,token_name,token_price,token_addr,score,proposal,tx_hash
42,2023-04-18,CRV,6.08184957554675e+22,63894.5573717124,ETH+frxETH (0xa1F8…),17040834,105,Curve DAO Token,1.0505777326129997,0xD533a949740bb3306d119CC777fa900bA034cd52,3043207.258341613,0x4e4d64db0452c07c2eb58413fbc8f30e410ec89646f6368c4cb8d217187f5ff9,0x80f37b7842ec505daa636f08189df25b1affe2295ae29bfc17fd8d69b3508f8b
42,2023-04-18,FXS,4.559324753862142e+21,46069.44441979787,ETH+frxETH (0xa1F8…),17040834,105,Frax Share,10.104444606796886,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,3043207.258341613,0x4e4d64db0452c07c2eb58413fbc8f30e410ec89646f6368c4cb8d217187f5ff9,0x80f37b7842ec505daa636f08189df25b1affe2295ae29bfc17fd8d69b3508f8b
42,2023-04-18,STG,1.2e+23,111167.31380692004,STG+USDC (0x3211…),17042349,60,StargateToken,0.9263942817243336,0xAf5191B0De278C7286d6C7CC6ab6BB8A73bA2Cd6,1777192.0842278327,0x4e4d64db0452c07c2eb58413fbc8f30e410ec89646f6368c4cb8d217187f5ff9,0x1bc04107d9a7d6d65e763eed9e7eb7f8013787dda8415c0a495f7b02623a4a27
42,2023-04-18,STG,2.4e+22,22233.462761384006,STG+FRAXBP (0x867f…),17042354,126,StargateToken,0.9263942817243336,0xAf5191B0De278C7286d6C7CC6ab6BB8A73bA2Cd6,395619.61024057737,0x4e4d64db0452c07c2eb58413fbc8f30e410ec89646f6368c4cb8d217187f5ff9,0x29036a7025358d83738db04d72f60aa04aa9993dbb8dffce6a9b36d6841bd81e
42,2023-04-18,TUSD,1.92e+22,19209.20002514551,TUSD+3Crv (0xEcd5…),17042813,21,TrueUSD,1.0004791679763285,0x0000000000085d4780B73119b644AE5ecd22b376,327006.9559441388,0x4e4d64db0452c07c2eb58413fbc8f30e410ec89646f6368c4cb8d217187f5ff9,0x9d2aeab1581165129f6c8eed97223e72244192cb3c6e38e37cb9e15db3a99138
42,2023-04-18,TUSD,1.92e+21,1920.9200025145508,TUSD+FRAXBP (0x33ba…),17042817,88,TrueUSD,1.0004791679763285,0x0000000000085d4780B73119b644AE5ecd22b376,71497.67188298752,0x4e4d64db0452c07c2eb58413fbc8f30e410ec89646f6368c4cb8d217187f5ff9,0xc19b3c1bab662b02a118f249929d247eedb2eab396f3356a87271084be2b4c43
42,2023-04-18,USDD,6.72e+21,6638.971957792326,USDD+3Crv (0xe6b5…),17042823,77,Decentralized USD,0.9879422556238581,0x0C10bF8FcB7Bf5412187A595ab97a3609160b5c6,103742.53147470015,0x4e4d64db0452c07c2eb58413fbc8f30e410ec89646f6368c4cb8d217187f5ff9,0x0d3d34968ef1a889ebc53e0d737d3080e7b26fd8011300c3982faaf57505ec01
42,2023-04-18,USDD,1.44e+21,1422.6368480983558,USDD+FRAXBP (0x4606…),17042827,87,Decentralized USD,0.9879422556238581,0x0C10bF8FcB7Bf5412187A595ab97a3609160b5c6,108347.7992040389,0x4e4d64db0452c07c2eb58413fbc8f30e410ec89646f6368c4cb8d217187f5ff9,0x66e95762a5488f55c8040c713a067faa4113157c61bbffef5bd696c6392d846d
42,2023-04-18,USDC,11520000000.0,11518.663152127294,STBT+3Crv (0x892D…),17045713,143,USD Coin,0.9998839541777165,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,203126.72566538956,0x4e4d64db0452c07c2eb58413fbc8f30e410ec89646f6368c4cb8d217187f5ff9,0xaea99c0508e88906495e2d6f14843e0dd5a68809f92189418fd1e856e6f835e9
42,2023-04-18,CNC,4.873846153846154e+21,34031.37989475372,ETH+CNC (0x838a…),17046757,134,Conic Finance Token,6.982448526385706,0x9aE380F0272E2162340a5bB646c354271c0F5cFC,539802.4857402529,0x4e4d64db0452c07c2eb58413fbc8f30e410ec89646f6368c4cb8d217187f5ff9,0x1d4d258598d9b0c348c002e2891e68ad39a5741260cf2aa584ba2f5de798963b
42,2023-04-18,USDC,9600000000.0,9598.885960106078,ETH+rETH (0xF944…),17049699,25,USD Coin,0.9998839541777165,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,152364.11025977277,0x4e4d64db0452c07c2eb58413fbc8f30e410ec89646f6368c4cb8d217187f5ff9,0x934dfaa5af7cdb7b6b80e4badd5c0745076598eed7996cd900f0569c7dbb65da
42,2023-04-18,FXS,2.16e+22,218256.00350681273,FRAX+FPI (0xf861…),17049818,69,Frax Share,10.104444606796886,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,3535171.373987475,0x4e4d64db0452c07c2eb58413fbc8f30e410ec89646f6368c4cb8d217187f5ff9,0xb39c6b5dbf042320ecf1316e587d24a7b47a4d7c4d2eeccfbe2e12fe465473ad
42,2023-04-18,CLEV,5.328e+20,9300.241648968522,clevUSD+FRAXBP (0x84C3…),17049820,122,CLever Token,17.455408500316295,0x72953a5C32413614d24C29c84a66AE4B59581Bbf,324948.3175670606,0x4e4d64db0452c07c2eb58413fbc8f30e410ec89646f6368c4cb8d217187f5ff9,0x8510ee24dca997d20d58616e1c9c991df3f2861bb7465e9c31d9f94e7e3a479f
42,2023-04-18,CLEV,7.104e+20,12400.322198624695,ETH+CLEV (0x342D…),17049820,123,CLever Token,17.455408500316295,0x72953a5C32413614d24C29c84a66AE4B59581Bbf,197542.0046727441,0x4e4d64db0452c07c2eb58413fbc8f30e410ec89646f6368c4cb8d217187f5ff9,0x8510ee24dca997d20d58616e1c9c991df3f2861bb7465e9c31d9f94e7e3a479f
42,2023-04-18,CLEV,1.33248e+21,23258.98271850146,CVX+clevCVX (0xF907…),17049820,121,CLever Token,17.455408500316295,0x72953a5C32413614d24C29c84a66AE4B59581Bbf,371293.98791971005,0x4e4d64db0452c07c2eb58413fbc8f30e410ec89646f6368c4cb8d217187f5ff9,0x8510ee24dca997d20d58616e1c9c991df3f2861bb7465e9c31d9f94e7e3a479f
42,2023-04-18,FXS,2.68944e+22,271752.9750330381,FRAX+USDC (0xDcEF…),17049833,80,Frax Share,10.104444606796886,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,4445467.2714386,0x4e4d64db0452c07c2eb58413fbc8f30e410ec89646f6368c4cb8d217187f5ff9,0xe61ae75cda1172c1ca28a3162a558f92b82dfbbfea5c289c5a1bde7198b9c979
42,2023-04-18,FXS,1.3056e+21,13192.362878634014,alUSD+FRAXBP (0xB30d…),17049842,86,Frax Share,10.104444606796886,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,1981162.1306746935,0x4e4d64db0452c07c2eb58413fbc8f30e410ec89646f6368c4cb8d217187f5ff9,0xc65ebf92f58eb5c64f587758473ed4826dddc3dccc2328dbca3fd6515b80856f
42,2023-04-18,FXS,4.8672e+20,4918.03527902018,DOLA+FRAXBP (0xE571…),17049845,91,Frax Share,10.104444606796886,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,1311156.0834374775,0x4e4d64db0452c07c2eb58413fbc8f30e410ec89646f6368c4cb8d217187f5ff9,0x8d80639ee72c44173837a4c532441f59093f4e53114efffeae9d0f54485564af
42,2023-04-18,FXS,4.416e+20,4462.122738361505,eUSD+FRAXBP (0xAEda…),17049853,137,Frax Share,10.104444606796886,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,870572.9963670882,0x4e4d64db0452c07c2eb58413fbc8f30e410ec89646f6368c4cb8d217187f5ff9,0x551c381a83a7c7b0e0f9562772e1302526147cefb657ab8ea5422ec6fe939637
42,2023-04-18,FXS,2.6016e+20,2628.772308904278,TUSD+FRAXBP (0x33ba…),17049860,88,Frax Share,10.104444606796886,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,71497.67188298752,0x4e4d64db0452c07c2eb58413fbc8f30e410ec89646f6368c4cb8d217187f5ff9,0x0b7e4930c7c1dc67921f8368783f868d52b935461024328d74fa5c38a499599b
42,2023-04-18,FXS,1.6896e+20,1707.2469607644018,clevUSD+FRAXBP (0x84C3…),17049866,122,Frax Share,10.104444606796886,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,324948.3175670606,0x4e4d64db0452c07c2eb58413fbc8f30e410ec89646f6368c4cb8d217187f5ff9,0xc60e8dc31df3a66a37a322adc34e53f9e364994c1080649bc72dd08c3ba32092
42,2023-04-18,FXS,1.1616e+20,1173.732285525526,cvxCRV+FRAXBP (0x31c3…),17049885,94,Frax Share,10.104444606796886,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,284103.4085004015,0x4e4d64db0452c07c2eb58413fbc8f30e410ec89646f6368c4cb8d217187f5ff9,0x66de7c24da94c3a60ab1d2ad4b6823d8324b5a4ac494e4fcc65ba3e8f1ebe114
42,2023-04-18,FXS,1.1136e+20,1125.2309514129013,cvxFXS+FRAXBP (0x21d1…),17049893,95,Frax Share,10.104444606796886,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,149776.78119510444,0x4e4d64db0452c07c2eb58413fbc8f30e410ec89646f6368c4cb8d217187f5ff9,0xc3ae68318a496d1703a85c4f99af21a728514092a0e7518a558c489f83c5ac52
42,2023-04-18,FXS,8.64e+19,873.0240140272508,CVX+FRAXBP (0xBEc5…),17049901,93,Frax Share,10.104444606796886,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,277327.97191143595,0x4e4d64db0452c07c2eb58413fbc8f30e410ec89646f6368c4cb8d217187f5ff9,0x96ea3ac545e90d86b8f531dabdb63329b7d652cc8d3b6c2807ce38492b6b6644
42,2023-04-18,FXS,4.8e+19,485.0133411262505,UZD+FRAXBP (0x6893…),17049906,141,Frax Share,10.104444606796886,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,243091.11935873213,0x4e4d64db0452c07c2eb58413fbc8f30e410ec89646f6368c4cb8d217187f5ff9,0xa4254ea3ed21e85b4d677446333053cb5b4a3a7f51382f020d7f98601f123e4f
42,2023-04-18,FXS,7.104e+19,717.8197448668507,msUSD+FRAXBP (0xc3b1…),17049916,124,Frax Share,10.104444606796886,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,183174.87241365804,0x4e4d64db0452c07c2eb58413fbc8f30e410ec89646f6368c4cb8d217187f5ff9,0xad3ca4749642b845d9d6ab09bc9223c65dafb251c9594bca476dec1089a4cc88
42,2023-04-18,FXS,5.184e+19,523.8144084163506,USDD+FRAXBP (0x4606…),17049921,87,Frax Share,10.104444606796886,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,108347.7992040389,0x4e4d64db0452c07c2eb58413fbc8f30e410ec89646f6368c4cb8d217187f5ff9,0xed8f0eabd925118ea245d795823ce021deda9003103a81da74840012ec54790a
42,2023-04-18,FXS,2.288832e+22,231273.7615826413,FRAX+3Crv (0xd632…),17049933,23,Frax Share,10.104444606796886,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,3888920.482567384,0x4e4d64db0452c07c2eb58413fbc8f30e410ec89646f6368c4cb8d217187f5ff9,0xc068bd1cf3e71b4ad8932439e26169ebe13574035ed74115cfa3cd9399f0ee57
42,2023-04-18,FXS,1.144416e+22,115636.88079132065,FRAX+USDP (0xaE34…),17049940,144,Frax Share,10.104444606796886,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,1874321.0417675825,0x4e4d64db0452c07c2eb58413fbc8f30e410ec89646f6368c4cb8d217187f5ff9,0x13b12622ea4d6fc897be17ea0c21a61264737377fe3302e47ea7064f562539b0
42,2023-04-18,FXS,7.2e+21,72752.00116893758,ETH+frxETH (0xa1F8…),17049985,105,Frax Share,10.104444606796886,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,3043207.258341613,0x4e4d64db0452c07c2eb58413fbc8f30e410ec89646f6368c4cb8d217187f5ff9,0x2cb72b337bf4c18b9e304f5c382485f5103d5dea6453e4b6eb01da0a9b22f494
42,2023-04-18,FXS,9.6e+20,9700.26682252501,stETH+frxETH (0x4d9f…),17050014,147,Frax Share,10.104444606796886,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,154813.2062462568,0x4e4d64db0452c07c2eb58413fbc8f30e410ec89646f6368c4cb8d217187f5ff9,0xb1bd58843582e31248b0518a465c88cc171d59bdfd2f14764b18e322576daa5e
42,2023-04-18,FXS,9.6e+20,9700.26682252501,sETH+frxETH (0x663a…),17050019,148,Frax Share,10.104444606796886,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,153254.3725618101,0x4e4d64db0452c07c2eb58413fbc8f30e410ec89646f6368c4cb8d217187f5ff9,0x12e9e27fceae97753d31fc8ee6ad98c569021dba73a9550f60b3561bf81fc933
42,2023-04-18,FXS,9.6e+20,9700.26682252501,alETH+frxETH (0xB657…),17050032,149,Frax Share,10.104444606796886,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,153866.41680837108,0x4e4d64db0452c07c2eb58413fbc8f30e410ec89646f6368c4cb8d217187f5ff9,0x5c36c4248c496992c8895f4f546b252de9ef68d05e61c999ecd583bc53d08f05
42,2023-04-18,FXS,9.6e+20,9700.26682252501,ankrETH+frxETH (0x41eA…),17050035,150,Frax Share,10.104444606796886,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,152394.2631092986,0x4e4d64db0452c07c2eb58413fbc8f30e410ec89646f6368c4cb8d217187f5ff9,0xe74094b478839d031026f58d395826840985fb94d55f23fdf0f6037a362bd96c
42,2023-04-18,FXS,9.6e+20,9700.26682252501,rETH+frxETH (0xe7c6…),17050053,151,Frax Share,10.104444606796886,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,152492.55648381516,0x4e4d64db0452c07c2eb58413fbc8f30e410ec89646f6368c4cb8d217187f5ff9,0xa3d286afdd936dc22d45197f6d08fa3117a59d9dd1ecc474b482d0ba5b73e99b
42,2023-04-18,FXS,9.6e+20,9700.26682252501,cbETH+frxETH (0x7306…),17050055,152,Frax Share,10.104444606796886,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,152948.69515291566,0x4e4d64db0452c07c2eb58413fbc8f30e410ec89646f6368c4cb8d217187f5ff9,0xaa5304079c01fcfbd808d2c06e8c72e7b7a251abaa2e9a3aac28d8f6c14d43cd
42,2023-04-18,FXS,9.6e+20,9700.26682252501,CRV+frxETH (0x442F…),17050061,153,Frax Share,10.104444606796886,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,153005.5025864914,0x4e4d64db0452c07c2eb58413fbc8f30e410ec89646f6368c4cb8d217187f5ff9,0xc5f5e6d0315959fc59ef1ab3d01f4459501d6d17084c0f8dba8de72069236651
42,2023-04-18,FXS,9.6e+20,9700.26682252501,frxETH+CVX (0x47D5…),17050074,154,Frax Share,10.104444606796886,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,816090.3574603689,0x4e4d64db0452c07c2eb58413fbc8f30e410ec89646f6368c4cb8d217187f5ff9,0x9510d63e83ed7532b52a8e9fd613c22d336185cb1c41564e2b6a2e5c7fb735ef
42,2023-04-18,ALCX,9.6e+20,19624.157955607767,alUSD+3Crv (0x43b4…),17051344,26,Alchemix,20.44183120375809,0xdBdb4d16EdA451D0503b854CF79D55697F90c8DF,311376.50515028095,0x4e4d64db0452c07c2eb58413fbc8f30e410ec89646f6368c4cb8d217187f5ff9,0xce47601ffe1206f968b0891581e9be28b86cf79fb1af89a4685fb8e9d81ba2c3
42,2023-04-18,ALCX,5.4624e+21,111661.45876740818,ALCX+FRAXBP (0x4149…),17051344,96,Alchemix,20.44183120375809,0xdBdb4d16EdA451D0503b854CF79D55697F90c8DF,1821742.8608751777,0x4e4d64db0452c07c2eb58413fbc8f30e410ec89646f6368c4cb8d217187f5ff9,0xce47601ffe1206f968b0891581e9be28b86cf79fb1af89a4685fb8e9d81ba2c3
42,2023-04-18,ALCX,5.4624e+21,111661.45876740818,ETH+alETH (0xC4C3…),17051344,37,Alchemix,20.44183120375809,0xdBdb4d16EdA451D0503b854CF79D55697F90c8DF,1794896.2151362132,0x4e4d64db0452c07c2eb58413fbc8f30e410ec89646f6368c4cb8d217187f5ff9,0xce47601ffe1206f968b0891581e9be28b86cf79fb1af89a4685fb8e9d81ba2c3
42,2023-04-18,FXS,9.792e+19,989.427215897551,ALCX+FRAXBP (0x4149…),17054197,96,Frax Share,10.104444606796886,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,1821742.8608751777,0x4e4d64db0452c07c2eb58413fbc8f30e410ec89646f6368c4cb8d217187f5ff9,0xd1e8404f331f66bb1ebad77fc3b2043b5ad425193a5da94ba1c5a82594fb6928
42,2023-04-18,FXS,2.8032e+20,2832.4779121773026,STG+FRAXBP (0x867f…),17054199,126,Frax Share,10.104444606796886,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,395619.61024057737,0x4e4d64db0452c07c2eb58413fbc8f30e410ec89646f6368c4cb8d217187f5ff9,0xa355f8c3ea47ac3a9650ca86ef25ad9f82925a6888bc3310edeb13f6e3cf1217
42,2023-04-18,sdFXS,1.2e+20,1212.5333528156264,SDT+FRAXBP (0x3e3C…),17060741,108,Stake DAO FXS,10.104444606796886,0x402F878BDd1f5C66FdAF0fabaBcF74741B68ac36,56558.55205106666,0x4e4d64db0452c07c2eb58413fbc8f30e410ec89646f6368c4cb8d217187f5ff9,0xb5c4d5bbfd4359bf438f564a6c27a453c1f443518913a7509ea9e2adfacf4938
42,2023-04-18,FXS,3.552e+19,358.90987243342533,SDT+FRAXBP (0x3e3C…),17061636,108,Frax Share,10.104444606796886,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,56558.55205106666,0x4e4d64db0452c07c2eb58413fbc8f30e410ec89646f6368c4cb8d217187f5ff9,0xd5cdb682989ef6f6fc72c3785cfafd22357235ae8f9901d41e352d905b3b7daa
42,2023-04-18,CRV,1.4928e+22,15683.024392446858,DOLA+FRAXBP (0xE571…),17066590,91,Curve DAO Token,1.0505777326129997,0xD533a949740bb3306d119CC777fa900bA034cd52,1311156.0834374775,0x4e4d64db0452c07c2eb58413fbc8f30e410ec89646f6368c4cb8d217187f5ff9,0x900ae90e3f770fa8825be0486b2e6496eb17d6b49e71918fa629dbb6c21cd19c
42,2023-04-18,CVX,3.1296e+20,1889.098448493477,DOLA+FRAXBP (0xE571…),17066590,91,Convex Token,6.036229705053288,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,1311156.0834374775,0x4e4d64db0452c07c2eb58413fbc8f30e410ec89646f6368c4cb8d217187f5ff9,0x900ae90e3f770fa8825be0486b2e6496eb17d6b49e71918fa629dbb6c21cd19c
42,2023-04-18,INV,1.2864e+21,59704.35381516132,DOLA+FRAXBP (0xE571…),17066590,91,Inverse DAO,46.41196658516893,0x41D5D79431A913C4aE7d69a668ecdfE5fF9DFB68,1311156.0834374775,0x4e4d64db0452c07c2eb58413fbc8f30e410ec89646f6368c4cb8d217187f5ff9,0x900ae90e3f770fa8825be0486b2e6496eb17d6b49e71918fa629dbb6c21cd19c
42,2023-04-18,ALCX,5.4624e+21,111661.45876740818,alUSD+FRAXBP (0xB30d…),17067278,86,Alchemix,20.44183120375809,0xdBdb4d16EdA451D0503b854CF79D55697F90c8DF,1981162.1306746935,0x4e4d64db0452c07c2eb58413fbc8f30e410ec89646f6368c4cb8d217187f5ff9,0x9f8870f7137bd0e53376ccf1b616bd681dac4d435e711f2aca8697c7d797778a
43,2023-05-02,CVX,9.6e+17,4.8335815386430925,CRV+cvxCRV (0x971a…),17135901,139,Convex Token,5.034980769419888,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,9269992.822096674,0xab60d2a73796b1c01607b025b4fa6b83332b0adee021020a42ce56c88d9eebe2,0xbb1a07a177324f64ab8b219b6fd3dcf4a16395361f96e903d0980489e54e9097
43,2023-05-02,GNO,6e+19,6292.844664123637,xdai-WXDAI+USDC+USDT (0x7f90…),17137679,195,Gnosis Token,104.88074440206061,0x6810e776880C02933D47DB1b9fc05908e5386b96,130564.14035897674,0xab60d2a73796b1c01607b025b4fa6b83332b0adee021020a42ce56c88d9eebe2,0xc62ca160406cf1bb94b94546634b82b11b2aef797fd6e7b662088234c48335d7
43,2023-05-02,CNC,4.873846153846154e+21,25351.421588611363,ETH+CNC (0x838a…),17137733,134,Conic Finance Token,5.201522737562306,0x9aE380F0272E2162340a5bB646c354271c0F5cFC,527788.0633504838,0xab60d2a73796b1c01607b025b4fa6b83332b0adee021020a42ce56c88d9eebe2,0x5a22d135c4c7ea34ddc6c8f0b3871acf7df5993b50f355728716bc8b06e84560
43,2023-05-02,eCFX,1.2e+23,36609.96,eCFX+ETH (0x5ac4…),17142501,146,ethereum Conflux,0.305083,0xA1f82E14bc09A1b42710dF1A8a999B62f294e592,767711.9053165907,0xab60d2a73796b1c01607b025b4fa6b83332b0adee021020a42ce56c88d9eebe2,0x05ef1ce916adfb76499c27e9f6665ee4593e25d2c05306a65ecd9360600a1c1e
43,2023-05-02,TUSD,2.112e+22,21189.09746094566,TUSD+3Crv (0xEcd5…),17143065,21,TrueUSD,1.0032716600826543,0x0000000000085d4780B73119b644AE5ecd22b376,452040.58636978484,0xab60d2a73796b1c01607b025b4fa6b83332b0adee021020a42ce56c88d9eebe2,0xd10f9a8df1a8a4a8d2d57cdb3769b6db76b405bd464f517017982e6d55a2dff8
43,2023-05-02,TUSD,1.92e+21,1926.2815873586962,TUSD+FRAXBP (0x33ba…),17143070,88,TrueUSD,1.0032716600826543,0x0000000000085d4780B73119b644AE5ecd22b376,90483.99169160769,0xab60d2a73796b1c01607b025b4fa6b83332b0adee021020a42ce56c88d9eebe2,0x3a617b5d99f0f6f90681038fcc4d96fddbca22fc0e8e7edb98abcb5406c98204
43,2023-05-02,CVX,1.096704e+22,55218.83549745869,WETH+CVX (0xB576…),17143339,45,Convex Token,5.034980769419888,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,1188960.7814723572,0xab60d2a73796b1c01607b025b4fa6b83332b0adee021020a42ce56c88d9eebe2,0xce714a4941c21231d8723c52ce3fe25500c3af515309d7fb07f218731533ee58
43,2023-05-02,CVX,2.74176e+21,13804.708874364673,CVX+FRAXBP (0xBEc5…),17143348,93,Convex Token,5.034980769419888,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,302895.5247515761,0xab60d2a73796b1c01607b025b4fa6b83332b0adee021020a42ce56c88d9eebe2,0x260ac93fd7e5308adfaab5598b2262d93a0c353e285fb115aa4609c54c6f2d53
43,2023-05-02,CVX,1.233792e+22,62121.18993464102,frxETH+CVX (0x47D5…),17143368,154,Convex Token,5.034980769419888,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,1455469.8535105272,0xab60d2a73796b1c01607b025b4fa6b83332b0adee021020a42ce56c88d9eebe2,0xd8fbd352062c657092fc072cb4811c34f267afe2f345075b9564499cfdc83212
43,2023-05-02,CVX,7.951104e+22,400336.5573565755,CRV+cvxCRV (0x971a…),17143376,139,Convex Token,5.034980769419888,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,9269992.822096674,0xab60d2a73796b1c01607b025b4fa6b83332b0adee021020a42ce56c88d9eebe2,0x6e98bf8f0ca3cb51e6918b2de2b064fe305228881e6a8f4920fbb7cf593a0121
43,2023-05-02,CVX,2.74176e+21,13804.708874364673,cvxCRV+FRAXBP (0x31c3…),17143386,94,Convex Token,5.034980769419888,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,307162.4498908616,0xab60d2a73796b1c01607b025b4fa6b83332b0adee021020a42ce56c88d9eebe2,0x1ee440f4b0cddbf8b0fb26512ecb66d7d2f6e6b996c0591598c911025adc3c42
43,2023-05-02,CVX,2.05632e+22,103535.31655773503,FXS+cvxFXS (0xd658…),17143391,57,Convex Token,5.034980769419888,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,2222393.719851658,0xab60d2a73796b1c01607b025b4fa6b83332b0adee021020a42ce56c88d9eebe2,0x926af974978237271315d5acddd1c7cfa931b237d9d781cb7d254f1447a043ec
43,2023-05-02,CVX,1.37088e+21,6902.354437182336,cvxFXS+FRAXBP (0x21d1…),17143410,95,Convex Token,5.034980769419888,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,161162.3734978959,0xab60d2a73796b1c01607b025b4fa6b83332b0adee021020a42ce56c88d9eebe2,0x2017516ea09223c8211320084bc2888cdb828696036d22f1814bd1b27f755682
43,2023-05-02,CVX,6.8544e+21,34511.77218591168,FPIS+cvxFPIS (0xfBB4…),17143434,142,Convex Token,5.034980769419888,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,723944.3885832338,0xab60d2a73796b1c01607b025b4fa6b83332b0adee021020a42ce56c88d9eebe2,0x44af4bd29303d2ad6eef54981772132ade4d7f4e644c3340c1ab02c8d815d9d1
43,2023-05-02,ALCX,5.76e+21,101159.07043009075,alUSD+FRAXBP (0xB30d…),17145352,86,Alchemix,17.5623386163352,0xdBdb4d16EdA451D0503b854CF79D55697F90c8DF,2420669.7922065714,0xab60d2a73796b1c01607b025b4fa6b83332b0adee021020a42ce56c88d9eebe2,0xeba71feaed1b076b5028c821f07996a9c73d6b394b5b80796bc051459fe33830
43,2023-05-02,ALCX,5.76e+21,101159.07043009075,ETH+alETH (0xC4C3…),17145352,37,Alchemix,17.5623386163352,0xdBdb4d16EdA451D0503b854CF79D55697F90c8DF,2147278.669454657,0xab60d2a73796b1c01607b025b4fa6b83332b0adee021020a42ce56c88d9eebe2,0xeba71feaed1b076b5028c821f07996a9c73d6b394b5b80796bc051459fe33830
43,2023-05-02,ALCX,9.6e+20,16859.845071681793,alUSD+3Crv (0x43b4…),17145352,26,Alchemix,17.5623386163352,0xdBdb4d16EdA451D0503b854CF79D55697F90c8DF,351897.56976422743,0xab60d2a73796b1c01607b025b4fa6b83332b0adee021020a42ce56c88d9eebe2,0xeba71feaed1b076b5028c821f07996a9c73d6b394b5b80796bc051459fe33830
43,2023-05-02,STG,3.84e+22,28545.38876034648,STG+FRAXBP (0x867f…),17147460,126,StargateToken,0.7433694989673562,0xAf5191B0De278C7286d6C7CC6ab6BB8A73bA2Cd6,624906.7939580579,0xab60d2a73796b1c01607b025b4fa6b83332b0adee021020a42ce56c88d9eebe2,0x0c2f7c2b32357cd374a1b62e5fc1d98f9a30d8327b33823124f9dde9e0126f80
43,2023-05-02,STG,9.6e+22,71363.47190086619,STG+USDC (0x3211…),17147460,60,StargateToken,0.7433694989673562,0xAf5191B0De278C7286d6C7CC6ab6BB8A73bA2Cd6,1506845.36791586,0xab60d2a73796b1c01607b025b4fa6b83332b0adee021020a42ce56c88d9eebe2,0x0c2f7c2b32357cd374a1b62e5fc1d98f9a30d8327b33823124f9dde9e0126f80
43,2023-05-02,USDD,5.76e+21,5757.9418337285015,USDD+3Crv (0xe6b5…),17151628,77,Decentralized USD,0.9996426794667537,0x0C10bF8FcB7Bf5412187A595ab97a3609160b5c6,118606.57255627839,0xab60d2a73796b1c01607b025b4fa6b83332b0adee021020a42ce56c88d9eebe2,0x9afbbd24825548a71799be329020a10489ab66acaa361f76d9a8ba0c23dd9c3e
43,2023-05-02,USDD,1.92e+21,1919.313944576167,USDD+FRAXBP (0x4606…),17151632,87,Decentralized USD,0.9996426794667537,0x0C10bF8FcB7Bf5412187A595ab97a3609160b5c6,90093.73842690085,0xab60d2a73796b1c01607b025b4fa6b83332b0adee021020a42ce56c88d9eebe2,0xff58c724b7c95500f28f2b936d0aa5188be60e24f31c6dcb6c637fded09b20d9
